category_slug,subcategory,fee_eur,eur_per_point,max_entries_marginal_rule,optimal_n_net_profit,expected_net_profit_eur_at_optimal_n,implied_breakeven_eur_per_point_first_entry,max_entries_relative_marginal_floor,marginal_relative_floor,structural_ceiling_metal_rows,festival_years_sampled
print-publishing,"D01 - Local Brand",1140,1,0,0,0,756.9721,15,0.15,2,2
social-creator,"B01 - Community Management",1315,1,0,0,0,1617.4662,17,0.15,1,4
social-creator,"F07 - Corporate Purpose & Social Responsibility",1315,1,0,0,0,8067.4847,12,0.15,4,5
sustainable-development-goals,"C02 - Industry, Innovation and Infrastructure",1140,1,0,0,0,1572.4138,20,0.15,1,2
audio-radio,"A05 - Retail",1140,1,0,0,0,2938.1443,17,0.15,2,2
audio-radio,"A07 - Media / Entertainment",1140,1,0,0,0,2720.7637,20,0.15,1,2
audio-radio,"A08 - Consumer Services / Business to Business",1140,1,0,0,0,760,6,0.15,3,2
audio-radio,"A09 - Not-for-profit / Charity / Government",1140,1,0,0,0,2850,11,0.15,4,2
audio-radio,"C04 - Branded Content / Podcasts",1140,1,0,0,0,814.2857,2,0.15,1,1
audio-radio,"D01 - Local Brand",1140,1,0,0,0,3372.7811,14,0.15,1,1
audio-radio,"D08 - Market Disruption",1140,1,0,0,0,5066.6667,7,0.15,1,1
brand-experience-activation,"A02 - Consumer Goods",1315,1,0,0,0,5692.6407,8,0.15,2,1
brand-experience-activation,"A04 - Automotive",1315,1,0,0,0,6778.3505,12,0.15,1,1
brand-experience-activation,"A05 - Retail",1315,1,0,0,0,4122.2571,4,0.15,1,2
brand-experience-activation,"A06 - Travel / Leisure",1315,1,0,0,0,3138.4248,6,0.15,1,2
brand-experience-activation,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,1948.1481,5,0.15,2,1
brand-experience-activation,"B08 - Interactive Brand Video",1315,1,0,0,0,1461.1111,12,0.15,1,1
creative-b2b,"A01 - Cross-channel Storytelling",1315,1,0,0,0,4383.3333,17,0.15,1,1
creative-b2b,"A02 - Brand Experience",1315,1,0,0,0,5136.7188,20,0.15,2,3
creative-b2b,"A04 - Targeting & Engagement",1315,1,0,0,0,4781.8182,16,0.15,3,4
creative-b2b,"A05 - Effectiveness & Measurement",1315,1,0,0,0,3506.6667,14,0.15,1,2
creative-b2b,"A07 - Breakthrough on a Budget",1315,1,0,0,0,3822.6744,17,0.15,1,3
creative-b2b,"A09 - Corporate Purpose & Social Responsibility",1315,1,0,0,0,3563.6856,3,0.15,3,4
creative-b2b,"A11 - Craft in B2B",1315,1,0,0,0,4046.1538,10,0.15,2,4
creative-b2b,"B02 - Brand Experience",1315,1,0,0,0,848.3871,7,0.15,1,1
creative-b2b,"B06 - Long-Term Brand Building",1315,1,0,0,0,1911.3372,17,0.15,1,1
creative-b2b,"B09 - Corporate Purpose & Social Responsibility",1315,1,0,0,0,3451.4436,17,0.15,3,1
creative-b2b,"B10 - Market Disruption",1315,1,0,0,0,1461.1111,12,0.15,1,1
creative-business-transformation,"A04 - Creative Application of Emerging Technology",1315,1,0,0,0,1605.6166,18,0.15,2,2
creative-business-transformation,"B01 - Operational Transformation",1315,1,0,0,0,1062.1971,3,0.15,2,2
creative-business-transformation,"B02 - Brand Purpose & Impact",1315,1,0,0,0,4888.4758,7,0.15,4,3
creative-business-transformation,"B04 - New Relationship Models",1315,1,0,0,0,1461.1111,14,0.15,1,2
creative-business-transformation,"B05 - End-to-end Transformation",1315,1,0,0,0,1168.8889,10,0.15,1,1
creative-business-transformation,"C02 - Service Design",1315,1,0,0,0,1828.9291,7,0.15,1,2
creative-business-transformation,"D01 - Venture Models & Corporate Innovation",1315,1,0,0,0,1696.7742,18,0.15,1,2
creative-commerce,"A04 - Automotive",1315,1,0,0,0,891.5254,13,0.15,1,1
creative-commerce,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,9131.9444,9,0.15,1,1
creative-commerce,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,1844.3198,15,0.15,1,2
creative-commerce,"B03 - Entertainment Commerce",1315,1,0,0,0,1683.7388,8,0.15,2,2
creative-commerce,"B05 - Sustainable Commerce",1315,1,0,0,0,1948.1481,15,0.15,2,2
creative-commerce,"C03 - In-Store Experiences",1315,1,0,0,0,5844.4444,9,0.15,1,3
creative-commerce,"C04 - Customer Acquisition & Retention",1315,1,0,0,0,2104,10,0.15,5,4
creative-commerce,"C05 - New Realities",1315,1,0,0,0,4888.4758,8,0.15,1,1
creative-commerce,"C06 - Brand Strategy",1315,1,0,0,0,754.0138,9,0.15,1,3
creative-commerce,"D01 - Holistic Journey Design",1315,1,0,0,0,5692.6407,19,0.15,1,1
creative-commerce,"D03 - Payment Solutions",1315,1,0,0,0,2840.1728,14,0.15,1,3
creative-commerce,"E02 - Social Behaviour & Cultural Insight",1315,1,0,0,0,1696.7742,6,0.15,2,2
creative-commerce,"E04 - Corporate Purpose & Social Responsibility",1315,1,0,0,0,4122.2571,5,0.15,2,4
creative-effectiveness,"A01 - Food & Drink",2310,1,0,0,0,1599.723,20,0.15,2,2
creative-effectiveness,"A03 - Healthcare",2310,1,0,0,0,2029.877,10,0.15,1,1
creative-effectiveness,"A04 - Automotive",2310,1,0,0,0,4925.3731,10,0.15,1,1
creative-effectiveness,"A05 - Retail",2310,1,0,0,0,1664.2651,19,0.15,2,1
creative-effectiveness,"A08 - Consumer Services / Business to Business",2310,1,0,0,0,2173.095,10,0.15,1,1
creative-effectiveness,"A09 - Not-for-profit / Charity / Government",2310,1,0,0,0,5953.6082,20,0.15,2,1
creative-effectiveness,"B01 - Single Market",2310,1,0,0,0,2296.2227,10,0.15,3,4
creative-effectiveness,"B02 - Multi Market",2310,1,0,0,0,4293.6803,10,0.15,1,1
creative-effectiveness,"B03 - Global Market",2310,1,0,0,0,4154.6763,15,0.15,2,2
creative-effectiveness,"B04 - Creative Effectiveness for Good",2310,1,0,0,0,5202.7027,14,0.15,2,4
creative-effectiveness,"C05 - Real-time Response",2310,1,0,0,0,1944.4444,13,0.15,1,2
creative-effectiveness,"C07 - Collaboration",2310,1,0,0,0,3104.8387,17,0.15,2,3
creative-strategy,"A02 - Consumer Goods",1315,1,0,0,0,1523.7543,10,0.15,1,2
creative-strategy,"A03 - Healthcare",1315,1,0,0,0,3693.8202,20,0.15,1,2
creative-strategy,"A05 - Retail",1315,1,0,0,0,674.359,20,0.15,1,1
creative-strategy,"A06 - Travel / Leisure",1315,1,0,0,0,3184.0194,20,0.15,2,1
design,"D02 - Point of Sale, Consumer Touchpoints & In-store Collateral",1140,1,0,0,0,2072.7273,20,0.15,1,2
design,"E04 - Healthcare",1140,1,0,0,0,3877.551,15,0.15,1,2
digital-craft,"A04 - Music / Sound Design",1315,1,0,0,0,3622.5895,15,0.15,1,2
digital-craft,"D04 - New Realities",1315,1,0,0,0,3757.1429,14,0.15,2,1
direct,"A02 - Consumer Goods",1140,1,0,0,0,12127.6596,7,0.15,1,1
direct,"A05 - Retail",1140,1,0,0,0,7600,17,0.15,1,1
direct,"A06 - Travel / Leisure",1140,1,0,0,0,3202.2472,7,0.15,2,2
direct,"A07 - Media / Entertainment",1140,1,0,0,0,2430.7036,17,0.15,1,2
direct,"A08 - Consumer Services / Business to Business",1140,1,0,0,0,3372.7811,5,0.15,3,2
direct,"A09 - Not-for-profit / Charity / Government",1140,1,0,0,0,2938.1443,6,0.15,5,2
direct,"C05 - Immersive Experiences & Other Technology",1140,1,0,0,0,12127.6596,5,0.15,1,1
direct,"C06 - Gaming",1140,1,0,0,0,3958.3333,12,0.15,5,1
direct,"E05 - Personalised Campaigns",1140,1,0,0,0,2336.0656,9,0.15,2,3
direct,"F01 - Local Brand",1140,1,0,0,0,3725.4902,7,0.15,2,4
entertainment-lions-for-music,"B01 - Music Live Experience",1545,1,0,0,0,5874.5247,20,0.15,1,1
entertainment-lions-for-music,"D04 - Production of Exclusive Artist Content in Partnership with a Brand or a Cause",1545,1,0,0,0,2093.4959,7,0.15,5,1
entertainment-lions-for-sport,"E03 - Audience Targeting or Distribution Strategy",1545,1,0,0,0,5618.1818,15,0.15,1,1
entertainment-lions-for-sport,"E04 - Partnerships with Sports Talent",1545,1,0,0,0,8218.0851,17,0.15,1,1
film,"A02 - Consumer Goods",1545,1,0,0,0,2207.1429,7,0.15,8,2
film,"A04 - Automotive",1545,1,0,0,0,5049.0196,17,0.15,1,2
film,"A05 - Retail",1545,1,0,0,0,5049.0196,14,0.15,4,2
film,"A07 - Media / Entertainment",1545,1,0,0,0,2226.2248,6,0.15,3,1
film,"A08 - Consumer Services / Business to Business",1545,1,0,0,0,3527.3973,14,0.15,4,2
film,"A09 - Not-for-profit / Charity / Government",1545,1,0,0,0,11195.6522,12,0.15,1,2
film,"B02 - Consumer Goods",1545,1,0,0,0,4491.2791,1,0.15,4,2
film,"B05 - Retail",1545,1,0,0,0,6688.3117,9,0.15,2,1
film,"B06 - Travel / Leisure",1545,1,0,0,0,2744.2274,20,0.15,4,1
film,"B07 - Media / Entertainment",1545,1,0,0,0,3981.9588,5,0.15,1,2
film,"B08 - Consumer Services / Business to Business",1545,1,0,0,0,3981.9588,13,0.15,2,2
film,"B09 - Not-for-profit / Charity / Government",1545,1,0,0,0,4186.9919,13,0.15,5,2
film,"D02 - Micro-film",1545,1,0,0,0,3981.9588,17,0.15,2,2
industry-craft,"A02 - Outdoor",1140,1,0,0,0,1266.6667,3,0.15,1,1
innovation,"A04 - Scalable Innovation",1140,1,0,0,0,3507.6923,19,0.15,1,2
media,"A02 - Consumer Goods",1315,1,0,0,0,1106.9024,9,0.15,2,2
media,"A04 - Automotive",1315,1,0,0,0,1502.8571,8,0.15,1,1
media,"A05 - Retail",1315,1,0,0,0,2444.2379,7,0.15,2,2
media,"A07 - Media / Entertainment",1315,1,0,0,0,4046.1538,20,0.15,1,2
media,"A07 - mCommerce",1315,1,0,0,0,1130.6965,8,0.15,3,1
media,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,2083.9937,10,0.15,2,2
media,"A09 - Advanced Learning Technologies",1315,1,0,0,0,341.5584,12,0.15,1,1
media,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,2236.3946,13,0.15,2,1
media,"C04 - Social Data",1315,1,0,0,0,1983.4087,17,0.15,1,1
outdoor,"A04 - Automotive",1140,1,0,0,0,2567.5676,20,0.15,3,2
outdoor,"A05 - Retail",1140,1,0,0,0,2850,5,0.15,6,2
outdoor,"A07 - Media / Entertainment",1140,1,0,0,0,1258.2781,17,0.15,2,2
outdoor,"B02 - Consumer Goods",1140,1,0,0,0,2118.9591,13,0.15,3,2
outdoor,"B05 - Retail",1140,1,0,0,0,5352.1127,9,0.15,4,2
outdoor,"B09 - Not-for-profit / Charity / Government",1140,1,0,0,0,4056.9395,11,0.15,3,2
pr,"A05 - Retail",1315,1,0,0,0,3757.1429,6,0.15,2,2
pr,"A06 - Travel / Leisure",1315,1,0,0,0,2533.7187,16,0.15,3,2
pr,"A07 - Media / Entertainment",1315,1,0,0,0,4046.1538,9,0.15,2,2
pr,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,6575,20,0.15,1,1
pr,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,5389.3443,12,0.15,4,2
pr,"E04 - Internal Communications & Employee Engagement",1315,1,0,0,0,876.6667,16,0.15,1,1
print-publishing,"A02 - Consumer Goods",1140,1,0,0,0,2171.4286,10,0.15,8,2
print-publishing,"A04 - Automotive",1140,1,0,0,0,1688.8889,20,0.15,5,1
print-publishing,"A05 - Retail",1140,1,0,0,0,3444.1088,10,0.15,6,2
print-publishing,"A06 - Travel / Leisure",1140,1,0,0,0,4237.9182,15,0.15,2,2
print-publishing,"A07 - Media / Entertainment",1140,1,0,0,0,2118.9591,20,0.15,4,2
print-publishing,"A09 - Not-for-profit / Charity / Government",1140,1,0,0,0,3507.6923,20,0.15,3,2
print-publishing,"D03 - Single-market Campaign",1140,1,0,0,0,4453.125,20,0.15,2,2
social-creator,"A01 - Food & Drink",1315,1,0,0,0,4781.8182,14,0.15,2,2
social-creator,"A03 - Healthcare",1315,1,0,0,0,1696.7742,16,0.15,1,1
social-creator,"A04 - Automotive",1315,1,0,0,0,1492.622,3,0.15,1,2
social-creator,"A05 - Retail",1315,1,0,0,0,17533.3333,7,0.15,1,1
social-creator,"A06 - Travel / Leisure",1315,1,0,0,0,2145.1876,16,0.15,1,1
social-creator,"A07 - Media / Entertainment",1315,1,0,0,0,1137.5433,11,0.15,2,2
social-creator,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,5000,15,0.15,2,2
social-creator,"D05 - Social Commerce",1315,1,0,0,0,3451.4436,20,0.15,1,2
social-creator,"F04 - Social Behaviour",1315,1,0,0,0,23482.1429,5,0.15,1,1
audio-radio,"A02 - Consumer Goods",1140,1,0,0,0,5876.2887,7,0.15,1,1
audio-radio,"C05 - Content Placement",1140,1,0,0,0,2171.4286,20,0.15,1,1
brand-experience-activation,"A07 - Media / Entertainment",1315,1,0,0,0,3822.6744,3,0.15,2,1
brand-experience-activation,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,2598.8142,9,0.15,2,1
creative-b2b,"A08 - Challenger Brand",1315,1,0,0,0,5844.4444,12,0.15,1,1
creative-b2b,"A10 - Market Disruption",1315,1,0,0,0,4046.1538,9,0.15,3,2
creative-b2b,"A12 - Integrated Campaigns",1315,1,0,0,0,947.4063,5,0.15,2,2
creative-business-transformation,"A01 - Experience Transformation",1315,1,0,0,0,2365.1079,10,0.15,2,2
creative-business-transformation,"A03 - Targeting, Insights & Personalisation",1315,1,0,0,0,657.5,3,0.15,1,1
creative-business-transformation,"B03 - Company Culture",1315,1,0,0,0,1643.75,20,0.15,1,1
creative-commerce,"A05 - Retail",1315,1,0,0,0,6575,6,0.15,1,1
creative-commerce,"B02 - Mobile-led Commerce",1315,1,0,0,0,1502.8571,20,0.15,1,1
creative-commerce,"B06 - Innovative use of Media",1315,1,0,0,0,3506.6667,16,0.15,1,2
creative-commerce,"C01 - Targeting, Insights and Personalisation",1315,1,0,0,0,1696.7742,12,0.15,1,3
creative-commerce,"C05 - Metaverse, New Realities & Emerging Tech",1315,1,0,0,0,3890.5325,15,0.15,1,1
creative-effectiveness,"A02 - Consumer Goods",2310,1,0,0,0,3553.8462,18,0.15,1,1
creative-effectiveness,"A06 - Travel / Leisure",2310,1,0,0,0,7857.1429,18,0.15,1,1
creative-effectiveness,"C06 - Sustained Success",2310,1,0,0,0,2756.5632,4,0.15,3,2
creative-effectiveness,"C09 - Challenger Brand",2310,1,0,0,0,5775,13,0.15,1,2
creative-strategy,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,2286.9565,16,0.15,1,1
creative-strategy,"A09 - Not-for-profit / Charity / Government",1315,1,0,0,0,5000,6,0.15,1,1
digital-craft,"D04 - Metaverse, New Realities & Emerging Tech",1315,1,0,0,0,2733.8877,7,0.15,2,2
direct,"C04 - Metaverse, New Realities & Emerging Tech",1140,1,0,0,0,2533.3333,5,0.15,2,2
direct,"C05 - Gaming",1140,1,0,0,0,1770.1863,7,0.15,3,3
entertainment,"A09 - Brand Integration",1545,1,0,0,0,2909.6045,10,0.15,2,2
entertainment,"A10 - Promotional Content for Publishers & Networks",1545,1,0,0,0,4186.9919,14,0.15,1,1
entertainment,"B03 - 360 Integrated Brand Experience",1545,1,0,0,0,1545,8,0.15,2,3
entertainment,"C01 - Audience Engagement / Distribution Strategy",1545,1,0,0,0,3635.2941,4,0.15,2,1
entertainment,"C02 - Influencer & Co-Creation",1545,1,0,0,0,3805.4187,9,0.15,2,3
entertainment,"D01 - Brand Partnerships, Sponsorships & Collaborations",1545,1,0,0,0,3127.5304,5,0.15,5,3
entertainment,"D02 - Partnerships with Talent",1545,1,0,0,0,6035.1563,10,0.15,2,2
entertainment,"E01 - Diversity & Inclusion in Entertainment",1545,1,0,0,0,3805.4187,8,0.15,4,3
entertainment,"E02 - Innovation in Branded Content",1545,1,0,0,0,4256.1983,4,0.15,1,2
entertainment,"E03 - Challenger Brand",1545,1,0,0,0,1960.6599,14,0.15,1,1
entertainment,"E04 - Social Behaviour & Cultural Insight",1545,1,0,0,0,3527.3973,2,0.15,7,2
entertainment-lions-for-gaming,"A01 - Audio-visual Content",1545,1,0,0,0,1765.7143,2,0.15,4,1
entertainment-lions-for-gaming,"A02 - Live Broadcast / Live Streaming",1545,1,0,0,0,6180,11,0.15,2,1
entertainment-lions-for-gaming,"B01 - Live Gaming Experience",1545,1,0,0,0,4120,16,0.15,1,1
entertainment-lions-for-gaming,"B04 - Brand Integration for Games",1545,1,0,0,0,2809.0909,8,0.15,3,3
entertainment-lions-for-gaming,"B05 - Use of Gaming / Streaming Platforms",1545,1,0,0,0,3921.3198,11,0.15,2,1
entertainment-lions-for-gaming,"C01 - Community Management / Social Engagement",1545,1,0,0,0,10300,3,0.15,1,1
entertainment-lions-for-gaming,"C02 - Influencer & Co-Creation",1545,1,0,0,0,4339.8876,12,0.15,3,2
entertainment-lions-for-gaming,"D01 - Brand Partnerships, Sponsorships & Collaborations",1545,1,0,0,0,4055.1181,7,0.15,4,3
entertainment-lions-for-gaming,"E01 - Diversity & Inclusion in Gaming",1545,1,0,0,0,4491.2791,20,0.15,2,2
entertainment-lions-for-gaming,"E04 - Social Behaviour & Cultural Insight",1545,1,0,0,0,2976.8786,14,0.15,2,2
entertainment-lions-for-gaming,"E05 - Breakthrough on a Budget",1545,1,0,0,0,4055.1181,20,0.15,2,1
entertainment-lions-for-music,"A03 - Use of Original Composition",1545,1,0,0,0,5150,4,0.15,2,3
entertainment-lions-for-music,"A04 - Use of Licensed / Adapted Music",1545,1,0,0,0,6866.6667,14,0.15,1,1
entertainment-lions-for-music,"B02 - Metaverse, New Realities & Emerging Tech",1545,1,0,0,0,8828.5714,20,0.15,1,1
entertainment-lions-for-music,"C01 - Fan Engagement / Community Building",1545,1,0,0,0,2627.551,20,0.15,3,1
entertainment-lions-for-music,"C02 - Influencer & Co-Creation",1545,1,0,0,0,2093.4959,19,0.15,3,1
entertainment-lions-for-music,"D01 - Brand Partnerships, Sponsorships & Collaborations",1545,1,0,0,0,1574.9235,10,0.15,1,2
entertainment-lions-for-music,"D02 - Partnerships with Music Talent",1545,1,0,0,0,2942.8571,6,0.15,4,3
entertainment-lions-for-music,"E01 - Diversity & Inclusion in Music",1545,1,0,0,0,1804.9065,9,0.15,2,3
entertainment-lions-for-sport,"A04 - Brand Storytelling",1545,1,0,0,0,7500,5,0.15,3,3
entertainment-lions-for-sport,"B02 - Metaverse, New Realities & Emerging Tech",1545,1,0,0,0,2942.8571,6,0.15,1,2
entertainment-lions-for-sport,"C01 - Fan Engagement / Distribution Strategy",1545,1,0,0,0,3584.6868,6,0.15,3,1
entertainment-lions-for-sport,"D01 - Brand Partnerships, Sponsorships & Collaborations",1545,1,0,0,0,5743.4944,3,0.15,3,3
entertainment-lions-for-sport,"D02 - Partnerships with Sports Talent",1545,1,0,0,0,6180,7,0.15,1,3
entertainment-lions-for-sport,"E01 - Diversity & Inclusion in Sport",1545,1,0,0,0,3740.9201,5,0.15,3,3
entertainment-lions-for-sport,"E04 - Social Behaviour & Cultural Insight",1545,1,0,0,0,4186.9919,6,0.15,3,2
film,"A06 - Travel / Leisure",1545,1,0,0,0,12360,2,0.15,1,1
film,"F02 - Challenger Brand",1545,1,0,0,0,7054.7945,9,0.15,1,3
health-wellness,"G01 - Lions Health Grand Prix for Good",1315,1,0,0,0,526,16,0.15,1,1
industry-craft,"C04 - Packaging Design",1140,1,0,0,0,2938.1443,14,0.15,2,1
industry-craft,"E02 - Outdoor",1140,1,0,0,0,1224.4898,13,0.15,14,1
innovation,"A05 - Brand Strategy & Experience",1140,1,0,0,0,6298.3425,20,0.15,1,1
media,"A04 - Data / Insight",1315,1,0,0,0,1844.3198,13,0.15,1,1
media,"A05 - Innovative Use of Technology",1315,1,0,0,0,8067.4847,13,0.15,1,1
media,"A06 - Advanced Learning Technologies",1315,1,0,0,0,3822.6744,13,0.15,1,1
media,"A07 - Mobile-led Commerce",1315,1,0,0,0,876.6667,13,0.15,1,1
media,"A08 - Mobile-led Creativity",1315,1,0,0,0,2417.2794,9,0.15,3,1
media,"B01 - Use of Screens & Audio Visual Platforms",1315,1,0,0,0,2236.3946,6,0.15,3,3
media,"B05 - Social Purpose",1315,1,0,0,0,4781.8182,20,0.15,3,1
media,"B07 - Use of Events & Stunts",1315,1,0,0,0,7781.0651,8,0.15,4,3
media,"B11 - Innovative Use of Influencers",1315,1,0,0,0,5389.3443,20,0.15,2,1
media,"B12 - Metaverse, New Realities & Emerging Tech",1315,1,0,0,0,3622.5895,10,0.15,2,1
media,"C01 - Audience Insights",1315,1,0,0,0,5389.3443,3,0.15,5,3
media,"C01 - Mobile Websites",1315,1,0,0,0,4565.9722,19,0.15,1,1
media,"C04 - Use of Branded Content Created for Digital or Social",1315,1,0,0,0,3337.5635,6,0.15,1,3
media,"C06 - Co-creation of Branded IP",1315,1,0,0,0,1911.3372,13,0.15,1,1
media,"D02 - Challenger Brand",1315,1,0,0,0,4565.9722,12,0.15,2,2
media,"D03 - Single-market Campaign",1315,1,0,0,0,4046.1538,12,0.15,2,1
media,"D04 - Social Behaviour & Cultural Insight",1315,1,0,0,0,6994.6809,7,0.15,4,2
media,"D05 - Breakthrough on a Budget",1315,1,0,0,0,3506.6667,8,0.15,1,1
media,"D06 - Corporate Purpose & Social Responsibility",1315,1,0,0,0,2598.8142,8,0.15,3,1
media,"E01 - Media Insights & Strategy",1315,1,0,0,0,1696.7742,4,0.15,1,2
media,"E02 - Media Planning",1315,1,0,0,0,3287.5,15,0.15,2,3
media,"E03 - Media Execution",1315,1,0,0,0,1668.7817,12,0.15,2,3
media,"E04 - Use of Channel Integration",1315,1,0,0,0,2840.1728,8,0.15,1,3
media,"E05 - Use of Data & Analytics",1315,1,0,0,0,1290.4809,17,0.15,1,2
outdoor,"A02 - Consumer Goods",1140,1,0,0,0,2222.2222,11,0.15,3,1
outdoor,"A08 - Consumer Services / Business to Business",1140,1,0,0,0,1520,4,0.15,3,1
outdoor,"A09 - Not-for-profit / Charity / Government",1140,1,0,0,0,3040,20,0.15,3,1
outdoor,"B04 - Automotive",1140,1,0,0,0,5876.2887,20,0.15,3,1
pharma,"B02 - Product or Service Promotion: Healthcare Professional",1315,1,0,0,0,3506.6667,8,0.15,1,1
pharma,"B03 - Disease Awareness & Understanding: Direct to Patient or Healthcare Professional",1315,1,0,0,0,2840.1728,19,0.15,5,2
pharma,"B04 - Healthcare Professional Engagement",1315,1,0,0,0,3451.4436,14,0.15,1,1
pharma,"B05 - Patient Engagement",1315,1,0,0,0,4046.1538,20,0.15,2,1
pharma,"B06 - Innovative Use of Technology: Patient or Healthcare Professional",1315,1,0,0,0,1617.4662,11,0.15,2,1
pharma,"C02 - Product or Service Promotion: Healthcare Professional",1315,1,0,0,0,5692.6407,20,0.15,1,1
pharma,"C03 - Disease Awareness & Understanding: Direct to Patient or Healthcare Professional",1315,1,0,0,0,2236.3946,9,0.15,2,2
pharma,"C05 - Patient Engagement",1315,1,0,0,0,1208.6397,20,0.15,2,2
pr,"A02 - Consumer Goods",1315,1,0,0,0,7514.2857,10,0.15,1,1
print-publishing,"A08 - Consumer Services / Business to Business",1140,1,0,0,0,2400,6,0.15,1,1
print-publishing,"C01 - Innovative and Adapted Use of Print & Publishing",1140,1,0,0,0,1470.9677,9,0.15,1,1
print-publishing,"D08 - Market Disruption",1140,1,0,0,0,1013.3333,6,0.15,1,2
social-creator,"A02 - Consumer Goods",1315,1,0,0,0,5525.2101,7,0.15,1,1
social-creator,"A08 - Consumer Services / Business to Business",1315,1,0,0,0,922.807,15,0.15,1,1
social-creator,"B07 - Metaverse, New Realities & Emerging Tech",1315,1,0,0,0,2444.2379,11,0.15,1,2
social-creator,"F06 - Breakthrough on a Budget",1315,1,0,0,0,4201.278,14,0.15,3,2
audio-radio,"A01 - Use of Audio & Radio as a Medium",1140,1,0,0,0,3372.7811,6,0.15,2,2
audio-radio,"A02 - Use of Audio & Radio Technology",1140,1,0,0,0,5066.6667,4,0.15,1,1
audio-radio,"A04 - Branded Content/Podcasts",1140,1,0,0,0,3573.6677,8,0.15,2,2
audio-radio,"A06 - Audio-Led Creativity",1140,1,0,0,0,4560,8,0.15,3,2
audio-radio,"C03 - Single-Market Campaign",1140,1,0,0,0,902.6128,16,0.15,1,2
audio-radio,"C04 - Social Behaviour & Cultural Insight",1140,1,0,0,0,4145.4545,5,0.15,4,1
audio-radio,"C05 - Use of Humour",1140,1,0,0,0,7307.6923,8,0.15,2,2
audio-radio,"C07 - Corporate Purpose & Social Responsibility",1140,1,0,0,0,5700,9,0.15,1,2
audio-radio,"C08 - Market Disruption",1140,1,0,0,0,3642.1725,16,0.15,1,1
audio-radio,"D01 - Consumer Goods",1140,1,0,0,0,5700,7,0.15,1,1
audio-radio,"D02 - Healthcare",1140,1,0,0,0,1859.7064,16,0.15,1,1
audio-radio,"D03 - Automotive",1140,1,0,0,0,3257.1429,16,0.15,1,1
audio-radio,"D06 - Consumer Services/Business to Business",1140,1,0,0,0,3725.4902,16,0.15,1,1
audio-radio,"D07 - Not-for-Profit / Charity / Government",1140,1,0,0,0,10754.717,7,0.15,1,1
brand-experience-activation,"A01 - Consumer Goods",1315,1,0,0,0,3389.1753,7,0.15,3,2
brand-experience-activation,"A02 - Healthcare",1315,1,0,0,0,5136.7188,4,0.15,3,2
brand-experience-activation,"A03 - Automotive",1315,1,0,0,0,2630,7,0.15,2,2
brand-experience-activation,"A04 - Travel, Leisure, Retail, Restaurants & Fast Food Chains",1315,1,0,0,0,3094.1176,20,0.15,2,1
brand-experience-activation,"A06 - Consumer Services/Business to Business",1315,1,0,0,0,2961.7117,14,0.15,1,2
brand-experience-activation,"A07 - Not-for-Profit / Charity / Government",1315,1,0,0,0,2961.7117,10,0.15,2,2
brand-experience-activation,"B03 - Use of Website/Microsites",1315,1,0,0,0,10038.1679,6,0.15,1,1
brand-experience-activation,"B04 - Metaverse, New Realities & Emerging Tech",1315,1,0,0,0,5389.3443,16,0.15,1,1
brand-experience-activation,"B05 - Gaming-Led Brand Experience",1315,1,0,0,0,2803.838,5,0.15,4,1
brand-experience-activation,"C01 - Customer Retail/In-store Experience",1315,1,0,0,0,8067.4847,3,0.15,1,2
brand-experience-activation,"D03 - Brand-Owned Experiences",1315,1,0,0,0,4565.9722,7,0.15,4,2
brand-experience-activation,"D05 - Launch/Relaunch",1315,1,0,0,0,6383.4951,4,0.15,3,2
brand-experience-activation,"E03 - Single-Market Campaign",1315,1,0,0,0,5260,15,0.15,2,2
brand-experience-activation,"E05 - Use of Humour",1315,1,0,0,0,5525.2101,9,0.15,4,2
creative-b2b,"A01 - Cross-Channel Storytelling",1315,1,0,0,0,3389.1753,10,0.15,2,2
creative-b2b,"A03 - Innovative use of Content",1315,1,0,0,0,4046.1538,18,0.15,2,2
creative-b2b,"A06 - Long-Term Brand Building",1315,1,0,0,0,6778.3505,6,0.15,1,1
creative-b2b,"A13 - B2B Influencer Marketing",1315,1,0,0,0,1031.3725,20,0.15,1,2
creative-commerce,"A01 - Consumer Goods",1315,1,0,0,0,6173.7089,11,0.15,3,2
creative-commerce,"A04 - Travel, Leisure, Retail, Restaurants & Fast Food Chains",1315,1,0,0,0,4565.9722,19,0.15,1,1
creative-commerce,"B02 - Mobile-Led Commerce",1315,1,0,0,0,2444.2379,6,0.15,2,1
creative-commerce,"E01 - Challenger Brand",1315,1,0,0,0,3184.0194,14,0.15,1,1
creative-commerce,"E05 - Market Disruption",1315,1,0,0,0,1813.7931,8,0.15,1,1
creative-data,"A01 - Data-Enhanced Creativity",1315,1,0,0,0,7265.1934,8,0.15,3,2
